Sentence #,Word,POS,Tag
Sentence479,Linux,NNP,B-TECH
Sentence479,.,.,O
Sentence480,PERSONAL,NNP,O
Sentence480,STRENGTHS,NNP,O
Sentence480,:,:,O
Sentence480,Team,NN,B-SOFT
Sentence480,player,NN,I-SOFT
Sentence480,",",",",O
Sentence480,Good,NNP,B-SOFT
Sentence480,analytical,JJ,I-SOFT
Sentence480,skills,NNS,I-SOFT
Sentence480,",",",",O
Sentence480,Quick,NNP,B-SOFT
Sentence480,learner,NN,I-SOFT
Sentence480,",",",",O
Sentence480,highly,RB,B-SOFT
Sentence480,enthusiastic,JJ,I-SOFT
Sentence480,with,IN,I-SOFT
Sentence480,positive,JJ,I-SOFT
Sentence480,attitude,NN,I-SOFT
Sentence480,and,CC,I-SOFT
Sentence480,Flexibility,NNP,I-SOFT
Sentence480,to,TO,I-SOFT
Sentence480,adapt,VB,I-SOFT
Sentence480,to,TO,I-SOFT
Sentence480,different,JJ,I-SOFT
Sentence480,environments,NNS,I-SOFT
Sentence480,.,.,O
Sentence481,PROJECT,NN,O
Sentence481,PROFILE,NNP,O
Sentence481,:,:,O
Sentence481,Project,NN,O
Sentence481,#,#,O
Sentence481,1,CD,O
Sentence481,:,:,O
Sentence481,Name,NN,O
Sentence481,of,IN,O
Sentence481,the,DT,O
Sentence481,Project,NN,O
Sentence481,:,:,O
Sentence481,Pumping,VBG,O
Sentence481,Box,NNP,O
Sentence481,Team,NNP,O
Sentence481,Size,NNP,O
Sentence481,:,:,O
Sentence481,2,CD,O
Sentence481,Description,NN,O
Sentence481,:,:,O
Sentence481,Main,NNP,O
Sentence481,Aim,NNP,O
Sentence481,of,IN,O
Sentence481,this,DT,O
Sentence481,project,NN,O
Sentence481,is,VBZ,O
Sentence481,to,TO,O
Sentence481,design,VB,O
Sentence481,openGL,JJ,B-TECH
Sentence481,program,NN,O
Sentence481,to,TO,O
Sentence481,implement,VB,O
Sentence481,the,DT,O
Sentence481,concept,NN,O
Sentence481,of,IN,O
Sentence481,“,NNP,O
Sentence481,Pumping,NNP,O
Sentence481,Box,NNP,O
Sentence481,”,NNP,O
Sentence481,.,.,O
Sentence482,Initially,NNP,O
Sentence482,it,PRP,O
Sentence482,displays,VBZ,O
Sentence482,three,CD,O
Sentence482,hallow,NN,O
Sentence482,cubes,NNS,O
Sentence482,containing,VBG,O
Sentence482,another,DT,O
Sentence482,small,JJ,O
Sentence482,cube,NN,O
Sentence482,at,IN,O
Sentence482,its,PRP$,O
Sentence482,bottom,JJ,O
Sentence482,position,NN,O
Sentence482,.,.,O
Sentence483,When,WRB,O
Sentence483,the,DT,O
Sentence483,left,JJ,O
Sentence483,button,NN,O
Sentence483,of,IN,O
Sentence483,the,DT,O
Sentence483,mouse,NN,O
Sentence483,is,VBZ,O
Sentence483,pressed,VBN,O
Sentence483,and,CC,O
Sentence483,hold,VB,O
Sentence483,",",",",O
Sentence483,the,DT,O
Sentence483,small,JJ,O
Sentence483,cube,NN,O
Sentence483,inside,IN,O
Sentence483,the,DT,O
Sentence483,first,JJ,O
Sentence483,hallow,NN,O
Sentence483,cube,NN,O
Sentence483,is,VBZ,O
Sentence483,pushed,VBN,O
Sentence483,to,TO,O
Sentence483,the,DT,O
Sentence483,top,NN,O
Sentence483,of,IN,O
Sentence483,that,DT,O
Sentence483,hallow,JJ,O
Sentence483,cube,NN,O
Sentence483,.,.,O
Sentence484,Then,RB,O
Sentence484,the,DT,O
Sentence484,small,JJ,O
Sentence484,cube,NN,O
Sentence484,inside,IN,O
Sentence484,the,DT,O
Sentence484,second,JJ,O
Sentence484,hallow,NN,O
Sentence484,cube,NN,O
Sentence484,is,VBZ,O
Sentence484,pushed,VBN,O
Sentence484,to,TO,O
Sentence484,the,DT,O
Sentence484,top,NN,O
Sentence484,of,IN,O
Sentence484,that,DT,O
Sentence484,hallow,JJ,O
Sentence484,cube,NN,O
Sentence484,and,CC,O
Sentence484,so,RB,O
Sentence484,on,IN,O
Sentence484,.,.,O
Sentence485,Once,IN,O
Sentence485,the,DT,O
Sentence485,left,JJ,O
Sentence485,button,NN,O
Sentence485,of,IN,O
Sentence485,the,DT,O
Sentence485,mouse,NN,O
Sentence485,is,VBZ,O
Sentence485,released,VBN,O
Sentence485,",",",",O
Sentence485,the,DT,O
Sentence485,small,JJ,O
Sentence485,cube,NN,O
Sentence485,inside,IN,O
Sentence485,a,DT,O
Sentence485,hallow,JJ,O
Sentence485,cube,NN,O
Sentence485,moves,NNS,O
Sentence485,down,RB,O
Sentence485,and,CC,O
Sentence485,reaches,VBZ,O
Sentence485,its,PRP$,O
Sentence485,bottom,JJ,O
Sentence485,position,NN,O
Sentence485,.,.,O
Sentence486,The,DT,O
Sentence486,project,NN,O
Sentence486,is,VBZ,O
Sentence486,designed,VBN,O
Sentence486,and,CC,O
Sentence486,implemented,VBN,O
Sentence486,using,VBG,O
Sentence486,openGL,JJ,O
Sentence486,interactive,JJ,O
Sentence486,application,NN,O
Sentence486,that,WDT,O
Sentence486,basically,RB,O
Sentence486,deals,VBZ,O
Sentence486,with,IN,O
Sentence486,providing,VBG,O
Sentence486,the,DT,O
Sentence486,graphical,JJ,O
Sentence486,interfaces,NNS,O
Sentence486,between,IN,O
Sentence486,user,NN,O
Sentence486,and,CC,O
Sentence486,system,NN,O
Sentence486,.,.,O
Sentence487,Responsible,JJ,O
Sentence487,for,IN,O
Sentence487,:,:,O
Sentence487,·,NN,O
Sentence487,Understanding,VBG,O
Sentence487,the,DT,O
Sentence487,requirements,NNS,O
Sentence487,and,CC,O
Sentence487,Manual,NNP,O
Sentence487,testing,VBG,O
Sentence487,Project,NNP,O
Sentence487,#,#,O
Sentence487,2,CD,O
Sentence487,:,:,O
Sentence487,Name,NN,O
Sentence487,of,IN,O
Sentence487,the,DT,O
Sentence487,Project,NN,O
Sentence487,:,:,O
Sentence487,Inference,NNP,O
Sentence487,Methods,NNP,O
Sentence487,for,IN,O
Sentence487,Large,NNP,O
Sentence487,Scale,NNP,O
Sentence487,Ontologies,NNP,O
Sentence487,Based,VBD,O
Sentence487,on,IN,O
Sentence487,Map,NNP,O
Sentence487,Reduce,NNP,O
Sentence487,Paradigm,NNP,O
Sentence487,Team,NNP,O
Sentence487,Size,NNP,O
Sentence487,:,:,O
Sentence487,4,CD,O
Sentence487,Description,NN,O
Sentence487,:,:,O
Sentence487,With,IN,O
Sentence487,the,DT,O
Sentence487,upcoming,JJ,O
Sentence487,data,NNS,O
Sentence487,deluge,NN,O
Sentence487,of,IN,O
Sentence487,semantic,JJ,O
Sentence487,data,NNS,O
Sentence487,",",",",O
Sentence487,the,DT,O
Sentence487,fast,JJ,O
Sentence487,growth,NN,O
Sentence487,of,IN,O
Sentence487,ontology,NN,O
Sentence487,bases,NNS,O
Sentence487,has,VBZ,O
Sentence487,brought,VBN,O
Sentence487,significant,JJ,O
Sentence487,challenges,NNS,O
Sentence487,in,IN,O
Sentence487,performing,VBG,O
Sentence487,efficient,JJ,O
Sentence487,and,CC,O
Sentence487,scalable,JJ,O
Sentence487,reasoning,NN,O
Sentence487,.,.,O
Sentence488,Traditional,NNP,O
Sentence488,centralized,VBD,O
Sentence488,reasoning,VBG,O
Sentence488,methods,NNS,O
Sentence488,are,VBP,O
Sentence488,not,RB,O
Sentence488,sufficient,JJ,O
Sentence488,to,TO,O
Sentence488,process,VB,O
Sentence488,large,JJ,O
Sentence488,ontologies,NNS,O
Sentence488,.,.,O
Sentence489,Distributed,VBN,O
Sentence489,reasoning,VBG,O
Sentence489,methods,NNS,O
Sentence489,are,VBP,O
Sentence489,thus,RB,O
Sentence489,required,VBN,O
Sentence489,to,TO,O
Sentence489,improve,VB,O
Sentence489,the,DT,O
Sentence489,scalability,NN,O
Sentence489,and,CC,O
Sentence489,performance,NN,O
Sentence489,of,IN,O
Sentence489,inferences,NNS,O
Sentence489,.,.,O
Sentence490,This,DT,O
Sentence490,project,NN,O
Sentence490,realizes,VBZ,O
Sentence490,high-performance,NN,O
Sentence490,reasoning,NN,O
Sentence490,and,CC,O
Sentence490,runtime,NN,O
Sentence490,searching,NN,O
Sentence490,",",",",O
Sentence490,especially,RB,O
Sentence490,for,IN,O
Sentence490,incremental,JJ,O
Sentence490,knowledge,NN,O
Sentence490,base,NN,O
Sentence490,.,.,O
Sentence491,By,IN,O
Sentence491,constructing,VBG,O
Sentence491,transfer,NN,O
Sentence491,inference,NN,O
Sentence491,forest,NN,O
Sentence491,and,CC,O
Sentence491,effective,JJ,O
Sentence491,assertional,JJ,O
Sentence491,triples,NNS,O
Sentence491,",",",",O
Sentence491,the,DT,O
Sentence491,storage,NN,O
Sentence491,is,VBZ,O
Sentence491,largely,RB,O
Sentence491,reduced,VBN,O
Sentence491,and,CC,O
Sentence491,the,DT,O
Sentence491,reasoning,NN,O
Sentence491,process,NN,O
Sentence491,is,VBZ,O
Sentence491,simplified,VBN,O
Sentence491,and,CC,O
Sentence491,accelerated,VBN,O
Sentence491,.,.,O
Sentence492,Finally,RB,O
Sentence492,",",",",O
Sentence492,a,DT,O
Sentence492,prototype,NN,O
Sentence492,system,NN,O
Sentence492,is,VBZ,O
Sentence492,implemented,VBN,O
Sentence492,on,IN,O
Sentence492,a,DT,O
Sentence492,Hadoop,NNP,O
Sentence492,framework,NN,O
Sentence492,and,CC,O
Sentence492,the,DT,O
Sentence492,experimental,JJ,O
Sentence492,results,NNS,O
Sentence492,validate,VBP,O
Sentence492,the,DT,O
Sentence492,usability,NN,O
Sentence492,and,CC,O
Sentence492,effectiveness,NN,O
Sentence492,of,IN,O
Sentence492,the,DT,O
Sentence492,proposed,VBN,O
Sentence492,approach,NN,O
Sentence492,.,.,O
Sentence493,Here,RB,O
Sentence493,two,CD,O
Sentence493,novel,JJ,O
Sentence493,concepts,NNS,O
Sentence493,TIF,NNP,B-TECH
Sentence493,(,(,I-TECH
Sentence493,Transfer,NNP,I-TECH
Sentence493,Inference,NNP,I-TECH
Sentence493,Forest,NNP,I-TECH
Sentence493,,,O
Sentence493,",",,O
Sentence493,,,O
Sentence493,and,CC,O
Sentence493,EAT,NNP,B-TECH
Sentence493,(,(,I-TECH
Sentence493,Effective,NNP,I-TECH
Sentence493,Assertional,NNP,I-TECH
Sentence493,Triple,NNP,I-TECH
Sentence493,,,O
Sentence493,",",,O
Sentence493,,,O
Sentence493,are,VBP,O
Sentence493,used,VBN,O
Sentence493,based,VBN,O
Sentence493,on,IN,O
Sentence493,which,WDT,O
Sentence493,we,PRP,O
Sentence493,need,VBP,O
Sentence493,not,RB,O
Sentence493,compute,JJ,O
Sentence493,and,CC,O
Sentence493,store,NN,O
Sentence493,RDF,NNP,O
Sentence493,closure,NN,O
Sentence493,",",",",O
Sentence493,and,CC,O
Sentence493,the,DT,O
Sentence493,reasoning,NN,O
Sentence493,time,NN,O
Sentence493,significantly,RB,O
Sentence493,decreases,VBZ,O
Sentence493,that,IN,O
Sentence493,a,DT,O
Sentence493,user,NN,O
Sentence493,"s"",",,O
Sentence493,online,JJ,O
Sentence493,query,NN,O
Sentence493,can,MD,O
Sentence493,be,VB,O
Sentence493,answered,VBN,O
Sentence493,timely,RB,O
Sentence493,",",",",O
Sentence493,which,WDT,O
Sentence493,is,VBZ,O
Sentence493,more,RBR,O
Sentence493,efficient,JJ,O
Sentence493,than,IN,O
Sentence493,existing,VBG,O
Sentence493,methods,NNS,O
Sentence493,to,TO,O
Sentence493,our,PRP$,O
Sentence493,best,JJS,O
Sentence493,knowledge,NN,O
Sentence493,.,.,O
Sentence494,Responsible,JJ,O
Sentence494,for,IN,O
Sentence494,:,:,O
Sentence494,·,NN,O
Sentence494,Understanding,VBG,O
Sentence494,the,DT,O
Sentence494,requirements,NNS,O
Sentence494,·,VBP,O
Sentence494,Code,NNP,O
Sentence494,analysis,NN,O
Sentence494,and,CC,O
Sentence494,debugging,NN,O
Sentence494,and,CC,O
Sentence494,Preparing,VBG,O
Sentence494,manual,JJ,O
Sentence494,test,NN,O
Sentence494,case,NN,O
Sentence494,documents,NNS,O
Sentence494,ACHIEVEMENTS,VBP,O
Sentence494,:,:,O
Sentence494,·,JJ,O
Sentence494,Sports,NNS,O
Sentence494,:,:,O
Sentence494,Participated,VBN,B-HOB
Sentence494,in,IN,I-HOB
Sentence494,college,NN,I-HOB
Sentence494,level,NN,I-HOB
Sentence494,“,NNP,I-HOB
Sentence494,Throw,NNP,I-HOB
Sentence494,ball,NN,I-HOB
Sentence494,“,NNP,I-HOB
Sentence494,tournament,NN,I-HOB
Sentence494,·,NNP,O
Sentence494,Other,JJ,O
Sentence494,activities,NNS,O
Sentence494,:,:,O
Sentence494,I,PRP,B-HOB
Sentence494,was,VBD,I-HOB
Sentence494,being,VBG,I-HOB
Sentence494,a,DT,I-HOB
Sentence494,volunteer,NN,I-HOB
Sentence494,in,IN,I-HOB
Sentence494,Yappon,NNP,I-HOB
Sentence494,event,NN,I-HOB
Sentence494,twice,RB,I-HOB
Sentence494,.,.,O
Sentence495,It,PRP,O
Sentence495,was,VBD,O
Sentence495,full,JJ,O
Sentence495,day,NN,O
Sentence495,workshop,NN,O
Sentence495,in,IN,O
Sentence495,which,WDT,O
Sentence495,as,IN,O
Sentence495,a,DT,O
Sentence495,volunteer,NN,O
Sentence495,in,IN,O
Sentence495,a,DT,O
Sentence495,team,NN,O
Sentence495,have,VBP,O
Sentence495,created,VBN,B-ACH
Sentence495,database,NN,I-ACH
Sentence495,for,IN,I-ACH
Sentence495,library,JJ,I-ACH
Sentence495,system,NN,I-ACH
Sentence495,in,IN,I-ACH
Sentence495,Windows,NNP,I-ACH
Sentence495,8.1,CD,I-ACH
Sentence495,platform,NN,I-ACH
Sentence495,.,.,O
Sentence496,·,NN,O
Sentence496,Did,NNP,B-EXP
Sentence496,internship,NN,I-EXP
Sentence496,in,IN,I-EXP
Sentence496,the,DT,I-EXP
Sentence496,company,NN,I-EXP
Sentence496,Quantum,NNP,I-EXP
Sentence496,InfoTech,NNP,I-EXP
Sentence496,.,.,O
Sentence497,PERSONAL,NNP,O
Sentence497,PROFILE,NNP,O
Sentence497,:,:,O
Sentence497,Name,NN,O
Sentence497,:,:,O
Sentence497,Apoorva,NNP,B-PER
Sentence497,K,NNP,I-PER
Sentence497,B,NNP,I-PER
Sentence497,Father,NNP,O
Sentence497,’,NNP,O
Sentence497,s,VBD,O
Sentence497,Name,NN,O
Sentence497,:,:,O
Sentence497,Basavaraju,NNP,O
Sentence497,K,NNP,O
Sentence497,R,NNP,O
Sentence497,Mother,NNP,O
Sentence497,’,NNP,O
Sentence497,s,NN,O
Sentence497,name,NN,O
Sentence497,:,:,O
Sentence497,Rathnamma,NN,O
Sentence497,B,NNP,O
Sentence497,Date,NNP,O
Sentence497,of,IN,O
Sentence497,birth,NN,O
Sentence497,:,:,O
Sentence497,26041994,CD,O
Sentence497,Nationality,NN,O
Sentence497,:,:,O
Sentence497,Indian,JJ,O
Sentence497,Gender,NN,O
Sentence497,:,:,O
Sentence497,Female,JJ,O
Sentence497,Languages,NNP,O
Sentence497,Known,NNP,O
Sentence497,:,:,O
Sentence497,English,JJ,B-LANG
Sentence497,",",",",O
Sentence497,Hindi,NNP,B-LANG
Sentence497,and,CC,O
Sentence497,Kannada,NNP,B-LANG
Sentence497,Hobbies,NNP,O
Sentence497,:,:,O
Sentence497,Debate,NN,B-HOB
Sentence497,",",",",O
Sentence497,Reading,NNP,B-HOB
Sentence497,novels,NNS,I-HOB
Sentence497,",",",",O
Sentence497,listening,VBG,B-HOB
Sentence497,to,TO,I-HOB
Sentence497,music,NN,I-HOB
Sentence497,.,.,O
Sentence498,DECLARATION,NN,O
Sentence498,:,:,O
Sentence498,I,PRP,O
Sentence498,hereby,VBP,O
Sentence498,declare,VB,O
Sentence498,that,IN,O
Sentence498,all,PDT,O
Sentence498,the,DT,O
Sentence498,details,NNS,O
Sentence498,given,VBN,O
Sentence498,above,NNS,O
Sentence498,are,VBP,O
Sentence498,TRUE,JJ,O
Sentence498,to,TO,O
Sentence498,the,DT,O
Sentence498,best,JJS,O
Sentence498,of,IN,O
Sentence498,my,PRP$,O
Sentence498,knowledge,NN,O
Sentence498,and,CC,O
Sentence498,Belief,NNP,O
Sentence498,.,.,O
Sentence499,Place,NN,O
Sentence499,:,:,O
Sentence499,Chamaraja,NN,O
Sentence499,Nagar,NNP,O
Sentence499,(,(,O
Sentence499,Apoorva,NNP,O
Sentence499,K,NNP,O
Sentence499,B,NNP,O
Sentence499,,,O
Sentence499,",",,O
Sentence499,,,O
Sentence499,Date,NN,O
Sentence499,:,:,O
Sentence499,Kovvuri,NNP,B-PER
Sentence499,Venkata,NNP,I-PER
Sentence499,Aravind,NNP,I-PER
Sentence499,Mobile,NNP,O
Sentence499,:,:,O
Sentence499,-8985134653,JJ,O
Sentence499,E-mail,NN,O
Sentence499,:,:,O
Sentence499,venkataaravind744,NN,O
Sentence499,@,NNP,O
Sentence499,gmail.com,NN,O
Sentence499,CAREER,NNP,O
Sentence499,OBJECTIVE,NNP,O
Sentence499,To,TO,O
Sentence499,obtain,VB,O
Sentence499,a,DT,O
Sentence499,creative,JJ,O
Sentence499,and,CC,O
Sentence499,challenging,JJ,O
Sentence499,position,NN,O
Sentence499,in,IN,O
Sentence499,an,DT,O
Sentence499,organization,NN,O
Sentence499,that,WDT,O
Sentence499,gives,VBZ,O
Sentence499,me,PRP,O
Sentence499,an,DT,O
Sentence499,opportunity,NN,O
Sentence499,for,IN,O
Sentence499,self-improvement,JJ,O
Sentence499,and,CC,O
Sentence499,leadership,NN,O
Sentence499,",",",",O
Sentence499,while,IN,O
Sentence499,contributing,VBG,O
Sentence499,to,TO,O
Sentence499,the,DT,O
Sentence499,symbolic,JJ,O
Sentence499,growth,NN,O
Sentence499,of,IN,O
Sentence499,the,DT,O
Sentence499,organization,NN,O
Sentence499,with,IN,O
Sentence499,my,PRP$,O
Sentence499,technical,JJ,O
Sentence499,",",",",O
Sentence499,innovative,JJ,O
Sentence499,and,CC,O
Sentence499,logical,JJ,O
Sentence499,skills,NNS,O
Sentence499,.,.,O
Sentence500,ACADEMIC,NNP,O
Sentence500,DETAILS,NNP,O
Sentence500,Course,NNP,O
Sentence500,School/college,NNP,O
Sentence500,Duration,NNP,O
Sentence500,Aggregate,NNP,O
Sentence500,B-TECH,NNP,B-EDU
Sentence500,(,(,I-EDU
Sentence500,Electronics,NNP,I-EDU
Sentence500,&,CC,I-EDU
Sentence500,Communication,NNP,I-EDU
Sentence500,Engineering,NNP,I-EDU
Sentence500,,,O
Sentence500,",",,O
Sentence500,,,O
Sentence500,Sri,NNP,B-EDU
Sentence500,Vasavi,NNP,I-EDU
Sentence500,Engineering,NNP,I-EDU
Sentence500,College,NNP,I-EDU
Sentence500,2012-2016,JJ,I-EDU
Sentence500,69.64,CD,I-EDU
Sentence500,Intermediate,NNP,B-EDU
Sentence500,Board,NNP,I-EDU
Sentence500,Of,IN,I-EDU
Sentence500,Education,NNP,I-EDU
Sentence500,(,(,I-EDU
Sentence500,M.P.C,NNP,I-EDU
Sentence500,,,I-EDU
Sentence500,",",,I-EDU
Sentence500,,,I-EDU
Sentence500,Narayana,NNP,I-EDU
Sentence500,junior,JJ,I-EDU
Sentence500,college,NN,I-EDU
Sentence500,2010-2012,JJ,I-EDU
Sentence500,95,CD,I-EDU
Sentence500,S.S.C,NNP,B-EDU
Sentence500,St.Mary,NNP,I-EDU
Sentence500,’,NNP,I-EDU
Sentence500,s,VBD,I-EDU
Sentence500,EM,NNP,I-EDU
Sentence500,school,NN,I-EDU
Sentence500,2009-2010,JJ,I-EDU
Sentence500,88.66,CD,I-EDU
Sentence500,PROJECT,NN,O
Sentence500,DETAILS,NNP,O
Sentence500,Biometric,NNP,O
Sentence500,vehicle,NN,O
Sentence500,accessing,VBG,O
Sentence500,system,NN,O
Sentence500,using,VBG,O
Sentence500,fingerprint,JJ,O
Sentence500,recognition,NN,O
Sentence500,method,NN,O
Sentence500,.,.,O
Sentence501,TECHNICAL,NNP,O
Sentence501,SKILLS,NNP,O
Sentence501,Computer,NNP,O
Sentence501,Languages,VBZ,O
Sentence501,:,:,O
Sentence501,Basics,NNS,O
Sentence501,of,IN,O
Sentence501,C,NNP,B-TECH
Sentence501,programming,NN,I-TECH
Sentence501,",",",",O
Sentence501,VHDL,NNP,B-TECH
Sentence501,.,.,O
Sentence502,Basics,NNS,B-TECH
Sentence502,of,IN,I-TECH
Sentence502,Networking,NNP,I-TECH
Sentence502,.,.,O
Sentence503,CO-CURRICULAR,NNP,O
Sentence503,ACTIVITIES,NNP,O
Sentence503,Ø,NNP,O
Sentence503,Participated,NNP,B-ACH
Sentence503,in,IN,I-ACH
Sentence503,a,DT,I-ACH
Sentence503,workshop,NN,I-ACH
Sentence503,on,IN,I-ACH
Sentence503,ROBOTICS,NNP,I-ACH
Sentence503,conducted,VBD,I-ACH
Sentence503,in,IN,I-ACH
Sentence503,SRKR,NNP,I-ACH
Sentence503,Engineering,NNP,I-ACH
Sentence503,College,NNP,I-ACH
Sentence503,.,.,O
Sentence504,Ø,NN,O
Sentence504,Participated,VBD,B-ACH
Sentence504,in,IN,I-ACH
Sentence504,a,DT,I-ACH
Sentence504,workshop,NN,I-ACH
Sentence504,on,IN,I-ACH
Sentence504,ARDUINO,NNP,I-ACH
Sentence504,BASED,NNP,I-ACH
Sentence504,HAPTIC,NNP,I-ACH
Sentence504,ARM,NNP,I-ACH
Sentence504,conducted,VBD,I-ACH
Sentence504,in,IN,I-ACH
Sentence504,Sri,NNP,I-ACH
Sentence504,Vasavi,NNP,I-ACH
Sentence504,Engineering,NNP,I-ACH
Sentence504,College,NNP,I-ACH
Sentence504,.,.,O
Sentence505,Ø,NN,O
Sentence505,Secured,NNP,B-ACH
Sentence505,second,JJ,I-ACH
Sentence505,place,NN,I-ACH
Sentence505,in,IN,I-ACH
Sentence505,the,DT,I-ACH
Sentence505,Philately,NNP,I-ACH
Sentence505,Quiz,NNP,I-ACH
Sentence505,competition,NN,I-ACH
Sentence505,held,VBN,I-ACH
Sentence505,by,IN,I-ACH
Sentence505,the,DT,I-ACH
Sentence505,Head,NNP,I-ACH
Sentence505,Post,NNP,I-ACH
Sentence505,office,NN,I-ACH
Sentence505,",",",",O
Sentence505,Tadepalligudem,NNP,O
Sentence505,.,.,O
Sentence506,EXTRA-CURRICULAR,JJ,O
Sentence506,ACTIVITIES,NNP,O
Sentence506,Ø,NNP,O
Sentence506,Organized,NNP,B-ACH
Sentence506,fresher,RB,I-ACH
Sentence506,’,NNP,I-ACH
Sentence506,s,NNP,I-ACH
Sentence506,party,NN,I-ACH
Sentence506,event,NN,I-ACH
Sentence506,conducted,VBN,I-ACH
Sentence506,in,IN,I-ACH
Sentence506,Sri,NNP,I-ACH
Sentence506,Vasavi,NNP,I-ACH
Sentence506,Engineering,NNP,I-ACH
Sentence506,College,NNP,I-ACH
Sentence506,.,.,O
Sentence507,mailto,NN,O
Sentence507,:,:,O
Sentence507,venkataaravind744,NN,O
Sentence507,@,NNP,O
Sentence507,gmail.com,NN,O
Sentence507,Ø,NN,O
Sentence507,Volunteered,NNP,B-ACH
Sentence507,as,IN,I-ACH
Sentence507,a,DT,I-ACH
Sentence507,coordinator,NN,I-ACH
Sentence507,in,IN,I-ACH
Sentence507,TECH,NNP,I-ACH
Sentence507,EUPHORIA,NNP,I-ACH
Sentence507,fest,JJS,I-ACH
Sentence507,held,NN,I-ACH
Sentence507,in,IN,I-ACH
Sentence507,Sri,NNP,I-ACH
Sentence507,Vasavi,NNP,I-ACH
Sentence507,Engineering,NNP,I-ACH
Sentence507,College,NNP,I-ACH
Sentence507,.,.,O
Sentence508,STRENGHTS,NNP,O
Sentence508,Ø,NNP,O
Sentence508,Discipline,NNP,B-SOFT
Sentence508,Ø,NNP,O
Sentence508,Hard,NNP,B-SOFT
Sentence508,working,VBG,I-SOFT
Sentence508,Ø,JJ,O
Sentence508,Self-motivation,NNP,B-SOFT
Sentence508,Ø,NNP,O
Sentence508,Positive,NNP,B-SOFT
Sentence508,attitude,NN,I-SOFT
Sentence508,Ø,NNP,O
Sentence508,Ability,NNP,B-SOFT
Sentence508,to,TO,I-SOFT
Sentence508,cope,VB,I-SOFT
Sentence508,up,RP,I-SOFT
Sentence508,with,IN,I-SOFT
Sentence508,environment,NN,I-SOFT
Sentence508,LANGUAGES,NNP,O
Sentence508,KNOWN,NNP,O
Sentence508,Ø,NNP,O
Sentence508,Telugu,NNP,B-LANG
Sentence508,Ø,NNP,O
Sentence508,English,NNP,B-LANG
Sentence508,HOBBIES,NNP,O
Sentence508,Ø,NNP,O
Sentence508,Listening,NNP,B-HOB
Sentence508,to,TO,I-HOB
Sentence508,music,NN,I-HOB
Sentence508,.,.,O
Sentence509,Ø,VB,O
Sentence509,Learning,VBG,B-HOB
Sentence509,new,JJ,I-HOB
Sentence509,ideas,NNS,I-HOB
Sentence509,and,CC,I-HOB
Sentence509,implementing,VBG,I-HOB
Sentence509,them,PRP,I-HOB
Sentence509,.,.,O
Sentence510,Ø,VB,O
Sentence510,Interact,JJ,B-HOB
Sentence510,with,IN,I-HOB
Sentence510,people,NNS,I-HOB
Sentence510,.,.,O
Sentence511,PERSONAL,NNP,O
Sentence511,DETAILS,NNP,O
Sentence511,Date,NNP,O
Sentence511,of,IN,O
Sentence511,birth,NN,O
Sentence511,:,:,O
Sentence511,27,CD,O
Sentence511,August,NNP,O
Sentence511,1995,CD,O
Sentence511,Father,NNP,O
Sentence511,Name,NN,O
Sentence511,:,:,O
Sentence511,Mr.,NNP,O
Sentence511,Kovvuri,NNP,O
Sentence511,Ramakrishna,NNP,O
Sentence511,reddy,VBZ,O
Sentence511,Address,NNP,O
Sentence511,:,:,O
Sentence511,D-no,JJ,O
Sentence511,:,:,O
Sentence511,2-36/1,JJ,O
Sentence511,",",",",O
Sentence511,Main,NNP,O
Sentence511,road,NN,O
Sentence511,",",",",O
Sentence511,Pentapadu,NNP,O
Sentence511,",",",",O
Sentence511,Pentapadu,NNP,O
Sentence511,mandal,NN,O
Sentence511,",",",",O
Sentence511,Pin,NNP,O
Sentence511,code,NN,O
Sentence511,:,:,O
Sentence511,534166,CD,O
Sentence511,West,NNP,O
Sentence511,Godavari,NNP,O
Sentence511,",",",",O
Sentence511,Andhra,NNP,O
Sentence511,Pradesh,NNP,O
Sentence511,.,.,O
Sentence512,DECLARATION,NN,O
Sentence512,:,:,O
Sentence512,I,PRP,O
Sentence512,hereby,VBP,O
Sentence512,declare,VB,O
Sentence512,you,PRP,O
Sentence512,that,IN,O
Sentence512,the,DT,O
Sentence512,above,JJ,O
Sentence512,information,NN,O
Sentence512,is,VBZ,O
Sentence512,TRUE,JJ,O
Sentence512,and,CC,O
Sentence512,correct,JJ,O
Sentence512,to,TO,O
Sentence512,the,DT,O
Sentence512,best,JJS,O
Sentence512,of,IN,O
Sentence512,my,PRP$,O
Sentence512,knowledge,NN,O
Sentence512,and,CC,O
Sentence512,belief,NN,O
Sentence512,.,.,O
Sentence513,Yours,NNP,O
Sentence513,truly,RB,O
Sentence513,",",",",O
Sentence513,K.V.Aravind,NNP,O
Sentence513,Curriculum,NNP,O
Sentence513,Vitae,NNP,O
Sentence513,Name,NN,O
Sentence513,:,:,O
Sentence513,Arpita,NNP,B-PER
Sentence513,Bose,NNP,I-PER
Sentence513,Contact,NNP,O
Sentence513,No,NNP,O
Sentence513,.,.,O
Sentence514,:,:,O
Sentence514,918335935420,JJ,O
Sentence514,E-mail,NN,O
Sentence514,:,:,O
Sentence514,arpitabose1993,NN,O
Sentence514,@,NNP,O
Sentence514,gmail.com,NN,O
Sentence514,Address,NN,O
Sentence514,:,:,O
